hbb,Huba,Central Chadic,
hbn,Heiban,Heiban,
hbu,Habu,Central-Eastern Malayo-Polynesian,Latn
hca,Andaman Creole Hindi,creole or pidgin,
hch,Huichol,Uto-Aztecan,Latn
hdn,Northern Haida,isolate,
hds,Honduras Sign Language,sign,Latn
hdy,Hadiyya,Cushitic,
hea,Northern Qiandong Miao,Hmong,
hed,Herdé,Masa,
heg,Helong,Timoric,Latn
heh,Hehe,Bena-Kinga,Latn
hei,Heiltsuk,Wakashan,
hem,Hemba,Luban,
hgm,Haiǁom,Khoekhoe,Latn
hgw,Haigwai,Western Oceanic,Latn
hhi,Hoia Hoia,Trans-New Guinea,
hhr,Kerak,Jola-Felupe,
hhy,Hoyahoya,Trans-New Guinea,
hia,Lamang,Central Chadic,Latn
hib,Hibito,,
hid,Hidatsa,Missouri River Siouan,Latn
hif,Fiji Hindi,Eastern Hindi,Latn
hig,Kamwe,Central Chadic,
hih,Pamosu,Madang,
hii,Hinduri,Western Pahari,
hij,Hijuk,Basaa,
hik,Seit-Kaitetu,Central Maluku,
hil,Hiligaynon,Philippine,Latn
hio,Tshwa,Kalahari Khoe,
hir,Himarimã,,
hit,Hittite,Anatolian,Xsux
hiw,Hiw,North-Central Vanuatu,Latn
hix,Hixkaryana,Cariban,Latn
hji,Haji,Malayic,
hka,Kahe,Chaga,Latn
hke,Hunde,Shi-Havu,Latn
hkk,Hunjara-Kaina Ke,Trans-New Guinea,
hkn,Mel-Khaonh,Bahnaric,
hks,Hong Kong Sign Language,sign,
hla,Halia,Western Oceanic,Latn
hlb,Halbi,Eastern Indo-Aryan,"Deva, Orya"
hld,Halang Doan,Bahnaric,
hle,Hlersu,Loloish,
hlt,Nga La,Kukish,
hma,Southern Mashan Hmong,Hmong,
hmb,Humburi Senni,Songhay,
hmc,Central Huishui Hmong,Hmong,
hmd,A-Hmao,Hmong,"Latn, Plrd"
hme,Eastern Huishui Hmong,Hmong,
hmf,Hmong Don,Hmong,
hmg,Southwestern Guiyang Hmong,Hmong,
hmh,Southwestern Huishui Hmong,Hmong,
hmi,Northern Huishui Hmong,Hmong,
hmj,Ge,Hmong,
hmk,Maek,Korean,
hml,Luopohe Hmong,Hmong,
hmm,Central Mashan Hmong,Hmong,
hmp,Northern Mashan Hmong,Hmong,
hmq,Eastern Qiandong Miao,Hmong,
hmr,Hmar,Kukish,
hms,Southern Qiandong Miao,Hmong,
hmt,Hamtai,Trans-New Guinea,
hmu,Hamap,Timor-Alor-Pantar,
hmv,Hmong Dô,Hmong,
hmw,Western Mashan Hmong,Hmong,
hmy,Southern Guiyang Hmong,Hmong,
hmz,Hmong Shua,Hmong,
hna,Mina,Central Chadic,
hnd,Southern Hindko,Punjabi-Lahnda,
hne,Chhattisgarhi,Eastern Hindi,Deva
hnh,ǁAni,Kalahari Khoe,Latinx
hni,Hani,Loloish,
hnj,Green Hmong,Hmong,"Latn, Hmng"
hnn,Hanunoo,Philippine,"Hano, Latn"
hno,Northern Hindko,Punjabi-Lahnda,Arab
hns,Caribbean Hindustani,Eastern Hindi,
hnu,Hung,Vietic,
hoa,Hoava,Western Oceanic,Latn
hob,Austronesian Mari,Western Oceanic,Latn
hoc,Ho,Munda,"Wara, Orya, Deva, Latn"
hod,Holma,Central Chadic,Latn
hoe,Horom,East Plateau,Latn
hoh,Hobyót,Modern South Arabian,"Arab, Latn"
hoi,Holikachuk,North Athabaskan,Latn
hoj,Hadothi,Western Indo-Aryan,
hol,Holu,Pende,Latn
hom,Homa,Boan,Latn
hoo,Holoholo,Takama,Latn
hop,Hopi,Uto-Aztecan,Latn
hor,Horo,Sara,
hos,Ho Chi Minh City Sign Language,sign,Latn
hot,Hote,Western Oceanic,Latn
hov,Hovongan,Malayo-Polynesian,
how,Honi,Loloish,
hoy,Holiya,Dravidian,
hoz,Hozo,Mao,
hpo,Hpon,Burmish,
hps,Hawai'i Pidgin Sign Language,sign,Latn
hra,Hrangkhol,Kukish,
hrc,Niwer Mil,Oceanic,Latn
hre,Hre,North Bahnaric,
hrk,Haruku,Central Maluku,
hrm,Horned Miao,Hmong,
hro,Haroi,Chamic,Latn
hrp,Nhirrpi,Karnic,
hrt,Hértevin,Northeastern Neo-Aramaic,Latn
hru,Hruso,Hrusish,
hrw,Warwar Feni,Oceanic,Latn
hrx,Hunsrik,West Germanic,Latn
hrz,Harzani,Tatic,
hsb,Upper Sorbian,Sorbian,Latn
hsh,Hungarian Sign Language,sign,Latn
hsl,Hausa Sign Language,sign,Latn
hsn,Xiang,Sinitic,Hani
hss,Harsusi,Modern South Arabian,"Arab, Latn"
hti,Hoti,Central Maluku,Latn
hto,Minica Huitoto,Witotoan,Latn
hts,Hadza,isolate,Latn
htu,Hitu,Central Maluku,Latn
hub,Huambisa,Jivaroan,Latn
huc,ǂHoan,Kx'a,Latinx
hud,Huaulu,Central Maluku,Latn
huf,Humene,Trans-New Guinea,Latn
hug,Huachipaeri,Harákmbut,Latn
huh,Huilliche,Araucanian,Latn
hui,Huli,Engan,Latn
huj,Northern Guiyang Hmong,Hmong,
huk,Hulung,Central-Eastern Malayo-Polynesian,
hul,Hula,Western Oceanic,Latn
hum,Hungana,Yaka,
huo,Hu,Palaungic,
hup,Hupa,Pacific Coast Athabaskan,Latn
huq,Tsat,Chamic,
hur,Halkomelem,Salishan,Latn
hus,Wastek,Mayan,Latn
huu,Murui Huitoto,Witotoan,Latn
huv,Huave,isolate,Latn
huw,Hukumina,Central Maluku,Latn
hux,Nüpode Huitoto,Witotoan,Latn
huy,Hulaulá,Northeastern Neo-Aramaic,
huz,Hunzib,Tsezian,Cyrl
hvc,Haitian Vodoun Culture Language,creole or pidgin,Latn
hvk,Haveke,New Caledonian,Latn
hvn,Sabu,Central-Eastern Malayo-Polynesian,Latn
hwa,Wané,Eastern Kru,Latn
hwc,Hawaiian Creole,creole or pidgin,Latn
hwo,Hwana,Central Chadic,Latn
hya,Hya,Central Chadic,Latn
iai,Iaai,Central-Eastern Oceanic,Latn
ian,Iatmul,Sepik,
iar,Purari,Papuan,
iba,Iban,Malayic,Latn
ibb,Ibibio,Ibibio-Efik,Latn
ibd,Iwaidja,Iwaidjan,Latn
ibe,Akpes,Volta-Niger,Latn
ibg,Ibanag,Philippine,
ibh,Bih,Chamic,Latn
ibl,Ibaloi,Philippine,
ibm,Agoi,Upper Cross River,Latn
ibn,Ibino,Lower Cross River,Latn
ibr,Ibuoro,Ibibio-Efik,
ibu,Ibu,West Papuan,
iby,Ibani,Ijoid,
ica,Ede Ica,Ede,Latn
ich,Etkywan,Jukunoid,Latn
icl,Icelandic Sign Language,sign,Latn
icr,Islander Creole English,creole or pidgin,Latn
ida,Idakho-Isukha-Tiriki,Logooli-Kuria,
idb,Indo-Portuguese,creole or pidgin,Latn
idc,Idon,Central Plateau,
idd,Ede Idaca,Ede,Latn
ide,Idere,Ibibio-Efik,
idi,Idi,Papuan,
idr,Indri,Sere,
ids,Idesa,Southwestern Edoid,Latn
idt,Idaté,Timoric,Latn
idu,Idoma,Idomoid,Latn
ifa,Amganad Ifugao,Philippine,
ifb,Batad Ifugao,Philippine,
ife,Ifè,Ede,Latn
iff,Ifo,Oceanic,Latn
ifk,Tuwali Ifugao,Philippine,
ifm,Teke-Fuumu,Teke,
ifu,Mayoyao Ifugao,Philippine,Latn
ify,Keley-I Kallahan,Philippine,
igb,Ebira,Nupoid,Latn
ige,Igede,Idomoid,Latn
igg,Igana,Papuan,Latn
igl,Igala,Yoruboid,
igm,Kanggape,Papuan,Latn
ign,Ignaciano,Arawakan,
igo,Isebe,Madang,
igs,Glosa,constructed,
igw,Igwe,Yekhee,Latn
ihb,Pidgin Iha,creole or pidgin,
ihi,Ihievbe,Edo-Esan-Ora,Latn
ihp,Iha,Trans-New Guinea,
ijc,Izon,Ijoid,Latn
ije,Biseni,Ijoid,
ijj,Ede Ije,Ede,Latn
ijn,Kalabari,Ijoid,
ijs,Southeast Ijo,Ijoid,Latn
ike,Eastern Canadian Inuktitut,Inuit,Cans
iki,Iko,Lower Cross River,Latn
ikk,Ika,Igboid,
ikl,Ikulu,Central Plateau,Latn
iko,Olulumo-Ikom,East-West Upper Cross River,Latn
ikp,Ikpeshi,Yekhee,Latn
ikr,Ikaranggal,Pama-Nyungan,
iks,Inuit Sign Language,sign,Latn
ikt,Inuvialuktun,Inuit,"Cans, Latn"
ikv,Iku-Gora-Ankwa,Central Plateau,
ikw,Ikwere,Igboid,
ikx,Ik,Kuliak,Latn
ikz,Ikizu,Logooli-Kuria,Latn
ila,Ile Ape,Central-Eastern Malayo-Polynesian,
ilb,Ila,Botatwe,Latn
ilg,Ilgar,Iwaidjan,Latn
ili,Ili Turki,Karluk,
ilk,Ilongot,Philippine,Latn
ill,Iranun,Philippine,"Latn, Arab"
ilo,Ilocano,Philippine,"Latn, Tglg"
ils,International Sign,sign,
ilu,Ili'uun,Timoric,
ilv,Ilue,Lower Cross River,Latn
ima,Mala Malasar,Dravidian,
imi,Anamgura,Madang,
iml,Miluk,Coosan,Latn
imn,Imonda,Border,
imo,Imbongu,Madang,
imr,Imroing,Timoric,
ims,Marsian,Italic,Latn
imy,Milyan,Anatolian,Lyci
inb,Inga,Quechuan,
ing,Deg Xinag,North Athabaskan,
inh,Ingush,Vainakh,Cyrl
inj,Jungle Inga,Quechuan,
inl,Indonesian Sign Language,sign,Latn
inm,Minaean,Old South Arabian,Sarb
inn,Isinai,Philippine,
ino,Inoke-Yate,Kainantu-Goroka,
inp,Iñapari,Arawakan,Latn
ins,Indian Sign Language,sign,
int,Intha,Burmish,
inz,Ineseño,Chumashan,Latn
ior,Inor,Ethiopian Semitic,Ethi
iou,Tuma-Irumu,Finisterre,Latn
iow,Chiwere,Mississippi Valley Siouan,Latn
ipi,Ipili,Engan,
ipo,Ipiko,Trans-New Guinea,
iqu,Iquito,Zaparoan,Latn
iqw,Ikwo,Igboid,Latn
ire,Iresim,Halmahera-Cenderawasih,Latn
irh,Irarutu,Malayo-Polynesian,Latn
iri,Rigwe,Central Plateau,Latn
irk,Iraqw,Cushitic,Latn
irn,Irantxe,,Latn
irr,Ir,Katuic,
iru,Irula,Dravidian,Taml
irx,Kamberau,Trans-New Guinea,
iry,Iraya,Philippine,
isa,Isabi,Kainantu-Goroka,
isc,Isconahua,Panoan,Latn
isd,Isnag,Philippine,Latn
ise,Italian Sign Language,sign,Latn
isg,Irish Sign Language,sign,Latn
ish,Esan,Edo-Esan-Ora,Latn
isi,Nkem-Nkum,Ekoid,Latn
isk,Ishkashimi,Sanglechi-Ishkashimi,
ism,Masimasi,Western Oceanic,Latn
isn,Isanzu,Takama,Latn
iso,Isoko,Southwestern Edoid,Latn
isr,Israeli Sign Language,sign,Sgnw
ist,Istriot,Italo-Dalmatian,Latn
isu,Isu,Western Ring,Latn
itb,Binongan Itneg,Philippine,
itd,Southern Tidong,Sabahan,
ite,Itene,Chapacuran,Latn
iti,Inlaod Itneg,Philippine,
itk,Judeo-Italian,Italo-Dalmatian,Hebr
itl,Itelmen,Chukotko-Kamchatkan,"Cyrl, Latn"
itm,Itu Mbon Uzo,Ibibio-Efik,Latn
ito,Itonama,isolate,
itr,Iteri,Arai-Samaia,
its,Isekiri,Yoruboid,Latn
itt,Maeng Itneg,Philippine,
itv,Itawit,Philippine,Latn
itw,Ito,Ibibio-Efik,
itx,Itik,Tor-Kwerba,
ity,Moyadan Itneg,Philippine,
itz,Itzá,Mayan,
ium,Iu Mien,Mien,
ivb,Ibatan,Philippine,Latn
ivv,Ivatan,Philippine,Latn
iwk,I-Wak,Philippine,
iwm,Iwam,Sepik,
iwo,Iwur,Ok,
iws,Sepik Iwam,Sepik,
ixc,Ixcatec,Oto-Manguean,
ixl,Ixil,Mayan,Latn
iya,Iyayu,Northwestern Edoid,Latn
iyo,Mesaka,Tivoid,Latn
iyx,Yaa,Nzebi,Latn
izh,Ingrian,Finnic,Latn
izi,Izi-Ezaa-Ikwo-Mgbo,Igboid,
izr,Izere,Central Plateau,Latn
izz,Izi,Igboid,Latn
jaa,Jamamadí,Arauan,Latn
jab,Hyam,Central Plateau,Latn
jac,Jakaltek,Mayan,Latn
jad,Jahanka,West Manding,Latn
jae,Jabem,Western Oceanic,Latn
jaf,Jara,Chadic,Latn
jah,Jah Hut,Aslian,
jaj,Zazao,Western Oceanic,Latn
jal,Yalahatan,Central Maluku,Latn
jam,Jamaican Creole,creole or pidgin,Latn
jan,Janday,Pama-Nyungan,Latn
jao,Yanyuwa,Pama-Nyungan,Latn
jaq,Yaqay,Trans-New Guinea,Latn
jas,New Caledonian Javanese,Sunda-Sulawesi,Latn
jat,Jakati,Punjabi-Lahnda,
jau,Yaur,Halmahera-Cenderawasih,Latn
jax,Jambi Malay,Malayic,Latn
jay,Yan-nhangu,Yolngu,Latn
jaz,Jawe,New Caledonian,Latn
jbe,Judeo-Berber,Berber,Hebr
jbj,Arandai,Trans-New Guinea,Latn
jbk,Barikewa,Trans-New Guinea,Latn
jbn,Nefusa,Berber,
jbo,Lojban,constructed,Latn
jbr,Jofotek-Bromnya,Tor-Kwerba,
jbt,Jabutí,Macro-Jê,Latn
jbu,Jukun Takum,Jukunoid,Latn
jbw,Yawijibaya,Worrorran,Latn
jcs,Jamaican Country Sign Language,sign,Latn
jct,Krymchak,Kipchak-Cuman,"Latn, Cyrl"
jda,Jad,Lahuli-Spiti,
jdg,Jadgali,Sindhi,
jdt,Judeo-Tat,Southwestern Iranian,"Latn, Cyrl, Hebr"
jeb,Jebero,Cahuapanan,
jee,Jerung,Western Kiranti,
jeg,Jeng,Bahnaric,Latn
jeh,Jeh,Bahnaric,Latn
jei,Yei,,
jek,Jeri Kuo,Jogo-Jeri,Latn
jel,Yelmek,,
jen,Dza,Bikwin-Jen,
jer,Jere,Jera,
jet,Manem,Border,
jeu,Jonkor Bourmataguil,,
jgb,Ngbee,,
jgk,Gwak,Jarawa,
jgo,Ngomba,Bamileke,Latn
jhi,Jehai,Aslian,
jhs,Jhankot Sign Language,sign,
jia,Jina,,
jib,Jibu,Jukunoid,Latn
jic,Tol,Hokan,Latn
jid,Bu,Ninzic,Latn
jie,Jilbe,,
jig,Jingulu,Mirndi,
jih,Shangzhai,Rgyalrongic,
jii,Jiiddu,Cushitic,
jil,Jilim,Madang,
jim,Jimjimen,Central Chadic,Latn
jio,Jiamao,,Latn
jiq,Guanyinqiao,Rgyalrongic,
jit,Jita,Haya-Jita,Latn
jiu,Youle Jinuo,Loloish,
jiv,Shuar,Jivaroan,Latn
jiy,Buyuan Jinuo,Loloish,
jje,Jeju,Korean,Kore
jjr,Zhár,Jarawa,
jka,Kaera,Trans-New Guinea,Latn
jko,Kubo,Trans-New Guinea,
jkr,Koro (India),Greater Siangic,
jku,Labir,Jarawan,
jle,Ngile,Talodi,
jls,Jamaican Sign Language,sign,Latn
jma,Dima,,
jmb,Zumbun,West Chadic,
jmc,Machame,Chaga,Latn
jmd,Yamdena,Central-Eastern Malayo-Polynesian,Latn
jmi,Jimi,West Chadic,Latn
jml,Jumli,Pahari,
jmn,Makuri Naga,Ao,
jmr,Kamara,Dagbani,
jmw,Mouwase,Trans-New Guinea,Latn
jmx,Western Juxtlahuaca Mixtec,Mixtec,Latn
jna,Jangshung,Kinnauri,
jnd,Jandavra,,
jng,Yangman,Yangmanic,
jni,Janji,Jera,
jnj,Yemsa,Omotic,
jnl,Rawat,Greater Magaric,
jns,Jaunsari,Western Pahari,
job,Joba,Shi-Havu,
jod,Wojenaka,Maninka,
jor,Jorá,Tupi-Guarani,Latn
jos,Jordanian Sign Language,sign,Sgnw
jow,Jowulu,Northwestern Mande,Latn
jpr,Judeo-Persian,Southwestern Iranian,Hebr
jqr,Jaqaru,Aymaran,Latn
jra,Jarai,Chamic,Latn
jrb,Judeo-Arabic,Arabic,Hebr
jrr,Jiru,Jukunoid,
jru,Japrería,Cariban,Latn
jsl,Japanese Sign Language,Japanese Sign Languages,
jua,Júma,Tupi-Guarani,Latn
jub,Wannu,Jukunoid,
juc,Jurchen,Tungusic,Latn
jud,Worodougou,Maninka,
juh,Hone,Jukunoid,Latn
jui,Ngadjuri,Pama-Nyungan,Latn
juk,Wapan,Jukunoid,
jul,Jirel,Tibetic,
jum,Jumjum,Eastern Sudanic,
jun,Juang,Munda,Orya
juo,Jiba,Jukunoid,
jup,Hupdë,Nadahup,Latn
jur,Jurúna,Tupian,Latn
jus,Jumla Sign Language,sign,
jut,Jutish,North Germanic,Latn
juu,Ju,,
juw,Wãpha,Jukunoid,Latn
juy,Juray,Munda,
jvd,Javindo,,
jvn,Caribbean Javanese,Sunda-Sulawesi,Latn
jwi,Jwira-Pepesa,Central Tano,Latn
jye,Judeo-Yemeni Arabic,Arabic,Hebr
jyy,Jaya,Bagirmi,Latn
kaa,Karakalpak,Kipchak-Nogai,"Latn, Cyrl"
kab,Kabyle,Berber,Latn
kac,Jingpho,Jingphoic,"Latn, Mymr"
kad,Kadara,Central Plateau,Latn
kae,Ketangalan,Austronesian,
kaf,Katso,Loloish,
kag,Kajaman,Malayo-Polynesian,Latn
kah,Fer,Bagirmi,Latn
kai,Karekare,West Chadic,Latn
kaj,Jju,Central Plateau,Latn
kak,Kayapa Kallahan,Philippine,Latn
kam,Kamba,Kikuyu-Kamba,Latn
kao,Kassonke,West Manding,Latn
kap,Bezhta,Tsezian,Cyrl
kaq,Capanahua,Panoan,Latn
kaw,Old Javanese,Sunda-Sulawesi,"Latn, Java"
kax,Kao,,
kay,Kamayurá,Tupi-Guarani,Latn
kba,Kalarko,Pama-Nyungan,Latn
kbb,Kaxuyana,Cariban,Latn
kbc,Kadiwéu,Guaicuruan,Latn
kbd,Kabardian,Circassian,Cyrl
kbe,Kanju,Pama-Nyungan,Latn
kbh,Camsá,isolate,Latn
kbi,Kaptiau,Oceanic,Latn
kbj,Kari,Boan,Latn
kbk,Grass Koiari,Trans-New Guinea,Latn
kbm,Iwal,Western Oceanic,Latn
kbn,Kare (Africa),Mbum,Latn
kbo,Keliko,Moru-Madi,
kbp,Kabiyé,Eastern Gurunsi,Latn
kbq,Kamano,Kainantu-Goroka,Latn
kbr,Kafa,Gonga,"Ethi, Latn"
kbs,Kande,Tsogo,Latn
kbt,Gabadi,Western Oceanic,Latn
kbu,Kabutra,Western Indo-Aryan,
kbv,Kamberataro,Papuan,Latn
kbw,Kaiep,Western Oceanic,Latn
kbx,Ap Ma,Ramu,
kbz,Duhwa,West Chadic,Latn
kca,Khanty,Ugric,Cyrl
kcb,Kawacha,Trans-New Guinea,
kcc,Lubila,East-West Upper Cross River,Latn
kcd,Ngkâlmpw Kanum,Yam,
kce,Kaivi,Kauru,
kcf,Ukaan,Benue-Congo,
kcg,Tyap,Central Plateau,
kch,Vono,Kauru,
kci,Kamantan,Central Plateau,
kcj,Kobiana,Nyun,
kck,Kalanga,Shona,Latn
kcl,Kala,Western Oceanic,Latn
kcm,Tar Gula,Bongo-Bagirmi,
kcn,Nubi,creole or pidgin,"Latn, Arab"
kco,Kinalakna,Trans-New Guinea,
kcp,Kanga,Kadu,Latn
kcq,Kamo,Waja-Kam,
kcr,Katla,Katloid,
kcs,Koenoem,West Chadic,
kct,Kaian,Ramu,
kcu,Kikami,Ruvu,Latn
kcv,Kete,Luba,
kcw,Kabwari,Great Lakes Bantu,
kcx,Kachama-Ganjule,East Ometo,
kcy,Korandje,Songhay,
kcz,Konongo,Takama,Latn
kda,Worimi,Pama-Nyungan,Latn
kdc,Kutu,Ruvu,
kdd,Yankunytjatjara,Pama-Nyungan,Latn
kde,Makonde,Ruvuma,Latn
kdf,Mamusi,Western Oceanic,Latn
kdg,Seba,Sabi,Latn
kdh,Tem,Eastern Gurunsi,
kdi,Kumam,Southern Luo,
kdj,Karamojong,Teso-Turkana,Latn
kdk,Numee,New Caledonian,
kdl,Tsikimba,Kambari,
kdm,Kagoma,Central Plateau,
kdn,Kunda,Sena,
kdp,Kaningdon-Nindem,Ninzic,
kdq,Koch,Bodo-Garo,
kdr,Karaim,Kipchak-Cuman,"Cyrl, Latn, Hebr"
kdt,Kuy,Katuic,
kdu,Kadaru,Hill Nubian,Latn
kdv,Kado,Luish,
kdw,Koneraw,Trans-New Guinea,
kdx,Kam,Waja-Kam,
kdy,Keder,Tor-Kwerba,
kdz,Kwaja,Nkambe,Latn
kea,Kabuverdianu,creole or pidgin,Latn
keb,Kélé,Kele,
kec,Keiga,Kadu,Latn
ked,Kerewe,Haya-Jita,
kee,Eastern Keres,Keresan,Latn
kef,Kpessi,Gbe,
keg,Tese,Eastern Sudanic,
keh,Keak,Sepik,
kei,Kei,,
kej,Kadar,Dravidian,
kek,Q'eqchi,Mayan,Latn
kel,Kela-Yela,Mongo,Latn
kem,Kemak,Timoric,
ken,Kenyang,Mamfe,Latn
keo,Kakwa,Bari,
kep,Kaikadi,Dravidian,
keq,Kamar,Eastern Indo-Aryan,
ker,Kera,East Chadic,Latn
kes,Kugbo,Central Delta,Latn
ket,Ket,Yeniseian,Cyrl
keu,Akebu,Ka-Togo,
kev,Kanikkaran,Dravidian,
kew,Kewa,Engan,Latn
kex,Kukna,Eastern Indo-Aryan,
key,Kupia,Eastern Indo-Aryan,
kez,Kukele,North-South Upper Cross River,Latn
kfa,Kodava,Dravidian,Knda
kfb,Kolami,Dravidian,Deva
kfc,Konda-Dora,Dravidian,Telu
kfd,Korra Koraga,Dravidian,Knda
kfe,Kota (India),Dravidian,Taml
kff,Koya,Dravidian,
kfg,Kudiya,Dravidian,
kfh,Kurichiya,Dravidian,
kfi,Kannada Kurumba,Dravidian,
kfj,Kemiehua,Palaungic,
kfk,Kinnauri,Kinnauri,
kfl,Kung,Central Ring,Latn
kfn,Kuk,Central Ring,Latn
kfo,Koro (West Africa),Maninka,"Latn, Nkoo"
kfp,Korwa,Munda,
kfq,Korku,Munda,
kfr,Kachchi,Sindhi,"Gujr, sd-Arab"
kfs,Bilaspuri,Western Pahari,"Deva, Takr"
kft,Kanjari,Punjabi-Lahnda,
kfu,Katkari,Southern Indo-Aryan,
kfv,Kurmukar,Eastern Indo-Aryan,
kfw,Kharam Naga,Kukish,
kfx,Kullu Pahari,Western Pahari,Deva
kfy,Kumaoni,Pahari,"Deva, Shrd, Takr"
kfz,Koromfé,Gur,Latn
kga,Koyaga,Maninka,
kgb,Kawe,Halmahera-Cenderawasih,
kgd,Kataang,Mon-Khmer,
kge,Komering,Lampungic,
kgf,Kube,Trans-New Guinea,
kgg,Kusunda,isolate,Latn
kgi,Selangor Sign Language,sign,
kgj,Gamale Kham,Kham,
kgk,Kaiwá,Tupi-Guarani,Latn
kgl,Kunggari,Pama-Nyungan,
kgm,Karipúna,,
kgn,Karingani,Tatic,
kgo,Krongo,Kadu,Latn
kgp,Kaingang,Southern Jê,Latn
kgq,Kamoro,Trans-New Guinea,
kgr,Abun,Papuan,
kgs,Kumbainggar,Pama-Nyungan,
kgt,Somyev,Mambiloid,Latn
kgu,Kobol,Madang,
kgv,Karas,Trans-New Guinea,
kgw,Karon Dori,,
kgx,Kamaru,Malayo-Polynesian,
kgy,Kyerung,Kyirong-Kagate,
kha,Khasi,Pnar-Khasi-Lyngngam,"Latn, as-Beng"
khb,Lü,Southwestern Tai,"Talu, Lana"
khc,Tukang Besi North,Malayo-Polynesian,
khd,Bädi Kanum,Yam,
khe,Korowai,Trans-New Guinea,
khf,Khuen,Mon-Khmer,
khh,Kehu,,
khj,Kuturmi,Central Plateau,Latn
khl,Lusi,Western Oceanic,Latn
khn,Khandeshi,Southern Indo-Aryan,
kho,Khotanese,Sakan,"Brah, Khar"
khp,Kapauri,Tor-Kwerba,
khq,Koyra Chiini,Songhay,
khr,Kharia,Munda,
khs,Kasua,Trans-New Guinea,
kht,Khamti,Southwestern Tai,Mymr
khu,Nkhumbi,Southwest Bantu,
khv,Khvarshi,Tsezian,Cyrl
khw,Khowar,Dardic,Arab
khx,Kanu,Lega-Binja,
khy,Ekele,Soko-Kele,Latn
khz,Keapara,Western Oceanic,Latn
kia,Kim,Kim,
kib,Koalib,Heiban,
kic,Kickapoo,Sac-Fox-Kickapoo,Latn
kid,Koshin,Beboid,Latn
kie,Kibet,,
kif,Eastern Parbate Kham,Kham,
kig,Kimaama,Trans-New Guinea,
kih,Kilmeri,Border,
kii,Kitsai,Caddoan,Latn
kij,Kilivila,Western Oceanic,Latn
kil,Kariya,West Chadic,
kim,Tofa,Siberian Turkic,Cyrl
kio,Kiowa,Kiowa-Tanoan,Latn
kip,Sheshi Kham,Kham,
kiq,Kosadle,,
kis,Kis,Western Oceanic,Latn
kit,Agob,,
kiv,Kimbu,Takama,
kiw,Northeast Kiwai,Kiwaian,
kix,Khiamniungan Naga,Konyak-Chang,
kiy,Kirikiri,Lakes Plain,
kiz,Kisi,Bena-Kinga,
kja,Mlap,Nimboran,
kjb,Q'anjob'al,Mayan,Latn
kjc,Coastal Konjo,Malayo-Polynesian,
kjd,Southern Kiwai,Kiwaian,
kje,Kisar,Malayo-Polynesian,
kjg,Khmu,Mon-Khmer,Laoo
kjh,Khakas,Siberian Turkic,Cyrl
kji,Zabana,Western Oceanic,Latn
kjj,Khinalug,Northeast Caucasian,Cyrl
kjk,Highland Konjo,Malayo-Polynesian,
kjl,Kham,Kham,
kjm,Kháng,Palaungic,
kjn,Kunjen,Paman,Latn
kjo,Harijan Kinnauri,Western Pahari,
kjp,Eastern Pwo,Karen,"Mymr, Leke, Thai"
kjq,Western Keres,Keresan,Latn
kjr,Kurudu,Halmahera-Cenderawasih,Latn
kjs,East Kewa,Engan,
kjt,Phrae Pwo,Karen,Thai
kju,Kashaya,Pomoan,Latn
kjx,Ramopa,North Bougainville,
kjy,Erave,Engan,
kjz,Bumthangkha,East Bodish,Tibt
kka,Kakanda,Nupe-Gbagyi,
kkb,Kwerisa,Lakes Plain,
kkc,Odoodee,,
kkd,Kinuku,Kauru,
kke,Kakabe,Mokole,Latn
kkf,Kalaktang Monpa,Tshangla,
kkg,Mabaka Valley Kalinga,Philippine,
kkh,Khün,Southwestern Tai,"Lana, Thai"
kki,Kagulu,Ruvu,Latn
kkj,Kako,Kako,
kkk,Kokota,Western Oceanic,Latn
kkl,Kosarek Yale,Trans-New Guinea,
kkm,Kiong,Upper Cross River,Latn
kkn,Kon Keu,Palaungic,
kko,Karko,Hill Nubian,
kkp,Koko-Bera,Paman,Latn
kkq,Kaiku,Komo-Bira,Latn
kkr,Kir-Balar,West Chadic,Latn
kks,Kirfi,West Chadic,Latn
kkt,Koi,Western Kiranti,
kku,Tumi,Kauru,
kkv,Kangean,,
kkw,Teke-Kukuya,Teke,
kkx,Kohin,West Barito,
kky,Guugu Yimidhirr,Pama-Nyungan,Latn
kkz,Kaska,North Athabaskan,Latn
kla,Klamath-Modoc,Plateau Penutian,Latn
klb,Kiliwa,Yuman-Cochimí,Latn
klc,Kolbila,Leko,
kld,Gamilaraay,Central New South Wales,Latn
kle,Kulung,Central Kiranti,
klf,Kendeje,,
klg,Tagakaulu Kalagan,Philippine,
klh,Weliki,Finisterre,Latn
kli,Kalumpang,Malayo-Polynesian,
klj,Khalaj,Turkic,
klk,Kono (Nigeria),Kauru,Latn
kll,Kagan Kalagan,Philippine,
klm,Kolom,Madang,Latn
kln,Kalenjin,Nandi-Markweta,Latn
klo,Kapya,Yukubenic,
klp,Kamasa,Trans-New Guinea,
klq,Rumu,Trans-New Guinea,
klr,Khaling,Western Kiranti,
kls,Kalasha,Dardic,"Latn, ks-Arab"
klt,Nukna,Finisterre,Latn
klu,Klao,Western Kru,
klv,Maskelynes,North-Central Vanuatu,Latn
klw,Lindu,Kaili-Pamona,
klx,Koluwawa,Western Oceanic,Latn
kly,Kalao,Malayo-Polynesian,
klz,Kabola,Timor-Alor-Pantar,
kma,Konni,Buli-Koma,
